configuration,seed,final_mse,final_fitness,best_observed_mse,generation_best,generations_run,runtime_s,ga_elapsed_s,stop_reason,source,saved_config
tournament_deterministic_one_point_gene_t50_p30_g300_b4dd43166bda,1,0.06240728338562918,0.9412586073518315,0.06240728338562918,298,300,4.711851667001611,4.167910333009786,maximum generations reached,/Users/hannahkalager/72.27-Delivery-2/results/pilot_argentina_100/tournament_deterministic_one_point_gene_t50_p30_g300_b4dd43166bda/seed_1/triangles.json,"{""boltzmann_temperature"": 1.0, ""crossover_method"": ""one_point"", ""crossover_rate"": 0.9, ""extra"": {}, ""min_error"": null, ""mutation_method"": ""gene"", ""mutation_rate"": 0.05, ""n_generations"": 300, ""n_triangles"": 50, ""population_size"": 30, ""random_seed"": 1, ""selection_method"": ""tournament_deterministic"", ""survival_strategy"": ""additive"", ""target_image_path"": ""/Users/hannahkalager/72.27-Delivery-2/data/flag_100.png"", ""tournament_probability"": 0.75, ""tournament_size"": 3}"
tournament_deterministic_one_point_gene_t50_p30_g300_b4dd43166bda,2,0.05589817894688974,0.9470610139676153,0.05589817894688974,300,300,4.799694041998009,4.247747500005062,maximum generations reached,/Users/hannahkalager/72.27-Delivery-2/results/pilot_argentina_100/tournament_deterministic_one_point_gene_t50_p30_g300_b4dd43166bda/seed_2/triangles.json,"{""boltzmann_temperature"": 1.0, ""crossover_method"": ""one_point"", ""crossover_rate"": 0.9, ""extra"": {}, ""min_error"": null, ""mutation_method"": ""gene"", ""mutation_rate"": 0.05, ""n_generations"": 300, ""n_triangles"": 50, ""population_size"": 30, ""random_seed"": 2, ""selection_method"": ""tournament_deterministic"", ""survival_strategy"": ""additive"", ""target_image_path"": ""/Users/hannahkalager/72.27-Delivery-2/data/flag_100.png"", ""tournament_probability"": 0.75, ""tournament_size"": 3}"
tournament_deterministic_one_point_gene_t50_p30_g300_b4dd43166bda,3,0.04707692078729025,0.9550396729670123,0.04707692078729025,300,300,4.747725624998566,4.193442999996478,maximum generations reached,/Users/hannahkalager/72.27-Delivery-2/results/pilot_argentina_100/tournament_deterministic_one_point_gene_t50_p30_g300_b4dd43166bda/seed_3/triangles.json,"{""boltzmann_temperature"": 1.0, ""crossover_method"": ""one_point"", ""crossover_rate"": 0.9, ""extra"": {}, ""min_error"": null, ""mutation_method"": ""gene"", ""mutation_rate"": 0.05, ""n_generations"": 300, ""n_triangles"": 50, ""population_size"": 30, ""random_seed"": 3, ""selection_method"": ""tournament_deterministic"", ""survival_strategy"": ""additive"", ""target_image_path"": ""/Users/hannahkalager/72.27-Delivery-2/data/flag_100.png"", ""tournament_probability"": 0.75, ""tournament_size"": 3}"
tournament_deterministic_one_point_gene_t50_p30_g300_b4dd43166bda,4,0.052305830263794324,0.95029407919304,0.052305830263794324,297,300,4.781002125004306,4.244977291993564,maximum generations reached,/Users/hannahkalager/72.27-Delivery-2/results/pilot_argentina_100/tournament_deterministic_one_point_gene_t50_p30_g300_b4dd43166bda/seed_4/triangles.json,"{""boltzmann_temperature"": 1.0, ""crossover_method"": ""one_point"", ""crossover_rate"": 0.9, ""extra"": {}, ""min_error"": null, ""mutation_method"": ""gene"", ""mutation_rate"": 0.05, ""n_generations"": 300, ""n_triangles"": 50, ""population_size"": 30, ""random_seed"": 4, ""selection_method"": ""tournament_deterministic"", ""survival_strategy"": ""additive"", ""target_image_path"": ""/Users/hannahkalager/72.27-Delivery-2/data/flag_100.png"", ""tournament_probability"": 0.75, ""tournament_size"": 3}"
tournament_deterministic_one_point_gene_t50_p30_g300_b4dd43166bda,5,0.03919153179298285,0.962286517360892,0.03919153179298285,300,300,4.734882250006194,4.192721458995948,maximum generations reached,/Users/hannahkalager/72.27-Delivery-2/results/pilot_argentina_100/tournament_deterministic_one_point_gene_t50_p30_g300_b4dd43166bda/seed_5/triangles.json,"{""boltzmann_temperature"": 1.0, ""crossover_method"": ""one_point"", ""crossover_rate"": 0.9, ""extra"": {}, ""min_error"": null, ""mutation_method"": ""gene"", ""mutation_rate"": 0.05, ""n_generations"": 300, ""n_triangles"": 50, ""population_size"": 30, ""random_seed"": 5, ""selection_method"": ""tournament_deterministic"", ""survival_strategy"": ""additive"", ""target_image_path"": ""/Users/hannahkalager/72.27-Delivery-2/data/flag_100.png"", ""tournament_probability"": 0.75, ""tournament_size"": 3}"
tournament_probabilistic_one_point_gene_t50_p30_g300_fa29422fb404,1,0.052997087141835444,0.9496702433568109,0.052997087141835444,300,300,4.726117582991719,4.1848321669967845,maximum generations reached,/Users/hannahkalager/72.27-Delivery-2/results/pilot_argentina_100/tournament_probabilistic_one_point_gene_t50_p30_g300_fa29422fb404/seed_1/triangles.json,"{""boltzmann_temperature"": 1.0, ""crossover_method"": ""one_point"", ""crossover_rate"": 0.9, ""extra"": {}, ""min_error"": null, ""mutation_method"": ""gene"", ""mutation_rate"": 0.05, ""n_generations"": 300, ""n_triangles"": 50, ""population_size"": 30, ""random_seed"": 1, ""selection_method"": ""tournament_probabilistic"", ""survival_strategy"": ""additive"", ""target_image_path"": ""/Users/hannahkalager/72.27-Delivery-2/data/flag_100.png"", ""tournament_probability"": 0.75, ""tournament_size"": 3}"
tournament_probabilistic_one_point_gene_t50_p30_g300_fa29422fb404,2,0.057985839193362344,0.9451922350514896,0.057985839193362344,299,300,4.746006375004072,4.205005833005998,maximum generations reached,/Users/hannahkalager/72.27-Delivery-2/results/pilot_argentina_100/tournament_probabilistic_one_point_gene_t50_p30_g300_fa29422fb404/seed_2/triangles.json,"{""boltzmann_temperature"": 1.0, ""crossover_method"": ""one_point"", ""crossover_rate"": 0.9, ""extra"": {}, ""min_error"": null, ""mutation_method"": ""gene"", ""mutation_rate"": 0.05, ""n_generations"": 300, ""n_triangles"": 50, ""population_size"": 30, ""random_seed"": 2, ""selection_method"": ""tournament_probabilistic"", ""survival_strategy"": ""additive"", ""target_image_path"": ""/Users/hannahkalager/72.27-Delivery-2/data/flag_100.png"", ""tournament_probability"": 0.75, ""tournament_size"": 3}"
tournament_probabilistic_one_point_gene_t50_p30_g300_fa29422fb404,3,0.05784041952433515,0.9453221691506707,0.05784041952433515,300,300,4.785107000003336,4.249477165998542,maximum generations reached,/Users/hannahkalager/72.27-Delivery-2/results/pilot_argentina_100/tournament_probabilistic_one_point_gene_t50_p30_g300_fa29422fb404/seed_3/triangles.json,"{""boltzmann_temperature"": 1.0, ""crossover_method"": ""one_point"", ""crossover_rate"": 0.9, ""extra"": {}, ""min_error"": null, ""mutation_method"": ""gene"", ""mutation_rate"": 0.05, ""n_generations"": 300, ""n_triangles"": 50, ""population_size"": 30, ""random_seed"": 3, ""selection_method"": ""tournament_probabilistic"", ""survival_strategy"": ""additive"", ""target_image_path"": ""/Users/hannahkalager/72.27-Delivery-2/data/flag_100.png"", ""tournament_probability"": 0.75, ""tournament_size"": 3}"
tournament_probabilistic_one_point_gene_t50_p30_g300_fa29422fb404,4,0.05404015081048232,0.9487304627163118,0.05404015081048232,299,300,4.753342041003634,4.205057625003974,maximum generations reached,/Users/hannahkalager/72.27-Delivery-2/results/pilot_argentina_100/tournament_probabilistic_one_point_gene_t50_p30_g300_fa29422fb404/seed_4/triangles.json,"{""boltzmann_temperature"": 1.0, ""crossover_method"": ""one_point"", ""crossover_rate"": 0.9, ""extra"": {}, ""min_error"": null, ""mutation_method"": ""gene"", ""mutation_rate"": 0.05, ""n_generations"": 300, ""n_triangles"": 50, ""population_size"": 30, ""random_seed"": 4, ""selection_method"": ""tournament_probabilistic"", ""survival_strategy"": ""additive"", ""target_image_path"": ""/Users/hannahkalager/72.27-Delivery-2/data/flag_100.png"", ""tournament_probability"": 0.75, ""tournament_size"": 3}"
tournament_probabilistic_one_point_gene_t50_p30_g300_fa29422fb404,5,0.05171630514318314,0.9508267534787889,0.05171630514318314,300,300,4.780994207991171,4.239276832988253,maximum generations reached,/Users/hannahkalager/72.27-Delivery-2/results/pilot_argentina_100/tournament_probabilistic_one_point_gene_t50_p30_g300_fa29422fb404/seed_5/triangles.json,"{""boltzmann_temperature"": 1.0, ""crossover_method"": ""one_point"", ""crossover_rate"": 0.9, ""extra"": {}, ""min_error"": null, ""mutation_method"": ""gene"", ""mutation_rate"": 0.05, ""n_generations"": 300, ""n_triangles"": 50, ""population_size"": 30, ""random_seed"": 5, ""selection_method"": ""tournament_probabilistic"", ""survival_strategy"": ""additive"", ""target_image_path"": ""/Users/hannahkalager/72.27-Delivery-2/data/flag_100.png"", ""tournament_probability"": 0.75, ""tournament_size"": 3}"
universal_one_point_gene_t50_p30_g300_3de0012443e8,1,0.05441252123872953,0.94839541437273,0.05441252123872953,297,300,4.817756457996438,4.251957166008651,maximum generations reached,/Users/hannahkalager/72.27-Delivery-2/results/pilot_argentina_100/universal_one_point_gene_t50_p30_g300_3de0012443e8/seed_1/triangles.json,"{""boltzmann_temperature"": 1.0, ""crossover_method"": ""one_point"", ""crossover_rate"": 0.9, ""extra"": {}, ""min_error"": null, ""mutation_method"": ""gene"", ""mutation_rate"": 0.05, ""n_generations"": 300, ""n_triangles"": 50, ""population_size"": 30, ""random_seed"": 1, ""selection_method"": ""universal"", ""survival_strategy"": ""additive"", ""target_image_path"": ""/Users/hannahkalager/72.27-Delivery-2/data/flag_100.png"", ""tournament_probability"": 0.75, ""tournament_size"": 3}"
universal_one_point_gene_t50_p30_g300_3de0012443e8,2,0.058752393000210845,0.944507900630361,0.058752393000210845,300,300,4.866465333005181,4.313188875006745,maximum generations reached,/Users/hannahkalager/72.27-Delivery-2/results/pilot_argentina_100/universal_one_point_gene_t50_p30_g300_3de0012443e8/seed_2/triangles.json,"{""boltzmann_temperature"": 1.0, ""crossover_method"": ""one_point"", ""crossover_rate"": 0.9, ""extra"": {}, ""min_error"": null, ""mutation_method"": ""gene"", ""mutation_rate"": 0.05, ""n_generations"": 300, ""n_triangles"": 50, ""population_size"": 30, ""random_seed"": 2, ""selection_method"": ""universal"", ""survival_strategy"": ""additive"", ""target_image_path"": ""/Users/hannahkalager/72.27-Delivery-2/data/flag_100.png"", ""tournament_probability"": 0.75, ""tournament_size"": 3}"
universal_one_point_gene_t50_p30_g300_3de0012443e8,3,0.05683538424013923,0.9462211569675975,0.05683538424013923,300,300,5.128834999995888,4.501636207991396,maximum generations reached,/Users/hannahkalager/72.27-Delivery-2/results/pilot_argentina_100/universal_one_point_gene_t50_p30_g300_3de0012443e8/seed_3/triangles.json,"{""boltzmann_temperature"": 1.0, ""crossover_method"": ""one_point"", ""crossover_rate"": 0.9, ""extra"": {}, ""min_error"": null, ""mutation_method"": ""gene"", ""mutation_rate"": 0.05, ""n_generations"": 300, ""n_triangles"": 50, ""population_size"": 30, ""random_seed"": 3, ""selection_method"": ""universal"", ""survival_strategy"": ""additive"", ""target_image_path"": ""/Users/hannahkalager/72.27-Delivery-2/data/flag_100.png"", ""tournament_probability"": 0.75, ""tournament_size"": 3}"
universal_one_point_gene_t50_p30_g300_3de0012443e8,4,0.05218127849917112,0.9504065700792526,0.05218127849917112,298,300,4.67963229099405,4.120544833000167,maximum generations reached,/Users/hannahkalager/72.27-Delivery-2/results/pilot_argentina_100/universal_one_point_gene_t50_p30_g300_3de0012443e8/seed_4/triangles.json,"{""boltzmann_temperature"": 1.0, ""crossover_method"": ""one_point"", ""crossover_rate"": 0.9, ""extra"": {}, ""min_error"": null, ""mutation_method"": ""gene"", ""mutation_rate"": 0.05, ""n_generations"": 300, ""n_triangles"": 50, ""population_size"": 30, ""random_seed"": 4, ""selection_method"": ""universal"", ""survival_strategy"": ""additive"", ""target_image_path"": ""/Users/hannahkalager/72.27-Delivery-2/data/flag_100.png"", ""tournament_probability"": 0.75, ""tournament_size"": 3}"
universal_one_point_gene_t50_p30_g300_3de0012443e8,5,0.056214211242160785,0.946777641652776,0.056214211242160785,296,300,4.666508957991027,4.130797417004942,maximum generations reached,/Users/hannahkalager/72.27-Delivery-2/results/pilot_argentina_100/universal_one_point_gene_t50_p30_g300_3de0012443e8/seed_5/triangles.json,"{""boltzmann_temperature"": 1.0, ""crossover_method"": ""one_point"", ""crossover_rate"": 0.9, ""extra"": {}, ""min_error"": null, ""mutation_method"": ""gene"", ""mutation_rate"": 0.05, ""n_generations"": 300, ""n_triangles"": 50, ""population_size"": 30, ""random_seed"": 5, ""selection_method"": ""universal"", ""survival_strategy"": ""additive"", ""target_image_path"": ""/Users/hannahkalager/72.27-Delivery-2/data/flag_100.png"", ""tournament_probability"": 0.75, ""tournament_size"": 3}"
elite_two_point_gene_t50_p30_g300_c377ade44ded,1,0.04790246017867404,0.9542872910418531,0.04790246017867404,296,300,4.75263183399511,4.1684933329961495,maximum generations reached,/Users/hannahkalager/72.27-Delivery-2/results/pilot_argentina_100/elite_two_point_gene_t50_p30_g300_c377ade44ded/seed_1/triangles.json,"{""boltzmann_temperature"": 1.0, ""crossover_method"": ""two_point"", ""crossover_rate"": 0.9, ""extra"": {}, ""min_error"": null, ""mutation_method"": ""gene"", ""mutation_rate"": 0.05, ""n_generations"": 300, ""n_triangles"": 50, ""population_size"": 30, ""random_seed"": 1, ""selection_method"": ""elite"", ""survival_strategy"": ""additive"", ""target_image_path"": ""/Users/hannahkalager/72.27-Delivery-2/data/flag_100.png"", ""tournament_probability"": 0.75, ""tournament_size"": 3}"
elite_two_point_gene_t50_p30_g300_c377ade44ded,2,0.06655220366029609,0.9376006130483854,0.06655220366029609,294,300,4.708819082996342,4.145602584001608,maximum generations reached,/Users/hannahkalager/72.27-Delivery-2/results/pilot_argentina_100/elite_two_point_gene_t50_p30_g300_c377ade44ded/seed_2/triangles.json,"{""boltzmann_temperature"": 1.0, ""crossover_method"": ""two_point"", ""crossover_rate"": 0.9, ""extra"": {}, ""min_error"": null, ""mutation_method"": ""gene"", ""mutation_rate"": 0.05, ""n_generations"": 300, ""n_triangles"": 50, ""population_size"": 30, ""random_seed"": 2, ""selection_method"": ""elite"", ""survival_strategy"": ""additive"", ""target_image_path"": ""/Users/hannahkalager/72.27-Delivery-2/data/flag_100.png"", ""tournament_probability"": 0.75, ""tournament_size"": 3}"
elite_two_point_gene_t50_p30_g300_c377ade44ded,3,0.050937557515099645,0.9515313187250254,0.050937557515099645,295,300,4.704312165995361,4.137909583005239,maximum generations reached,/Users/hannahkalager/72.27-Delivery-2/results/pilot_argentina_100/elite_two_point_gene_t50_p30_g300_c377ade44ded/seed_3/triangles.json,"{""boltzmann_temperature"": 1.0, ""crossover_method"": ""two_point"", ""crossover_rate"": 0.9, ""extra"": {}, ""min_error"": null, ""mutation_method"": ""gene"", ""mutation_rate"": 0.05, ""n_generations"": 300, ""n_triangles"": 50, ""population_size"": 30, ""random_seed"": 3, ""selection_method"": ""elite"", ""survival_strategy"": ""additive"", ""target_image_path"": ""/Users/hannahkalager/72.27-Delivery-2/data/flag_100.png"", ""tournament_probability"": 0.75, ""tournament_size"": 3}"
elite_two_point_gene_t50_p30_g300_c377ade44ded,4,0.0538604812871807,0.9488922089369972,0.0538604812871807,300,300,4.705462832993362,4.141832124994835,maximum generations reached,/Users/hannahkalager/72.27-Delivery-2/results/pilot_argentina_100/elite_two_point_gene_t50_p30_g300_c377ade44ded/seed_4/triangles.json,"{""boltzmann_temperature"": 1.0, ""crossover_method"": ""two_point"", ""crossover_rate"": 0.9, ""extra"": {}, ""min_error"": null, ""mutation_method"": ""gene"", ""mutation_rate"": 0.05, ""n_generations"": 300, ""n_triangles"": 50, ""population_size"": 30, ""random_seed"": 4, ""selection_method"": ""elite"", ""survival_strategy"": ""additive"", ""target_image_path"": ""/Users/hannahkalager/72.27-Delivery-2/data/flag_100.png"", ""tournament_probability"": 0.75, ""tournament_size"": 3}"
elite_two_point_gene_t50_p30_g300_c377ade44ded,5,0.048016801643701965,0.9541831757197091,0.048016801643701965,300,300,4.701276583989966,4.147366541001247,maximum generations reached,/Users/hannahkalager/72.27-Delivery-2/results/pilot_argentina_100/elite_two_point_gene_t50_p30_g300_c377ade44ded/seed_5/triangles.json,"{""boltzmann_temperature"": 1.0, ""crossover_method"": ""two_point"", ""crossover_rate"": 0.9, ""extra"": {}, ""min_error"": null, ""mutation_method"": ""gene"", ""mutation_rate"": 0.05, ""n_generations"": 300, ""n_triangles"": 50, ""population_size"": 30, ""random_seed"": 5, ""selection_method"": ""elite"", ""survival_strategy"": ""additive"", ""target_image_path"": ""/Users/hannahkalager/72.27-Delivery-2/data/flag_100.png"", ""tournament_probability"": 0.75, ""tournament_size"": 3}"
elite_uniform_gene_t50_p30_g300_fafec42a0d02,1,0.04316307127531594,0.9586228917952904,0.04316307127531594,295,300,5.2395173749973765,4.655511250006384,maximum generations reached,/Users/hannahkalager/72.27-Delivery-2/results/pilot_argentina_100/elite_uniform_gene_t50_p30_g300_fafec42a0d02/seed_1/triangles.json,"{""boltzmann_temperature"": 1.0, ""crossover_method"": ""uniform"", ""crossover_rate"": 0.9, ""extra"": {}, ""min_error"": null, ""mutation_method"": ""gene"", ""mutation_rate"": 0.05, ""n_generations"": 300, ""n_triangles"": 50, ""population_size"": 30, ""random_seed"": 1, ""selection_method"": ""elite"", ""survival_strategy"": ""additive"", ""target_image_path"": ""/Users/hannahkalager/72.27-Delivery-2/data/flag_100.png"", ""tournament_probability"": 0.75, ""tournament_size"": 3}"
elite_uniform_gene_t50_p30_g300_fafec42a0d02,2,0.052994022150289595,0.9496730075997278,0.052994022150289595,296,300,4.731535208004061,4.202034499990987,maximum generations reached,/Users/hannahkalager/72.27-Delivery-2/results/pilot_argentina_100/elite_uniform_gene_t50_p30_g300_fafec42a0d02/seed_2/triangles.json,"{""boltzmann_temperature"": 1.0, ""crossover_method"": ""uniform"", ""crossover_rate"": 0.9, ""extra"": {}, ""min_error"": null, ""mutation_method"": ""gene"", ""mutation_rate"": 0.05, ""n_generations"": 300, ""n_triangles"": 50, ""population_size"": 30, ""random_seed"": 2, ""selection_method"": ""elite"", ""survival_strategy"": ""additive"", ""target_image_path"": ""/Users/hannahkalager/72.27-Delivery-2/data/flag_100.png"", ""tournament_probability"": 0.75, ""tournament_size"": 3}"
elite_uniform_gene_t50_p30_g300_fafec42a0d02,3,0.04635442695737372,0.9556991151725093,0.04635442695737372,300,300,4.783179374993779,4.210449584003072,maximum generations reached,/Users/hannahkalager/72.27-Delivery-2/results/pilot_argentina_100/elite_uniform_gene_t50_p30_g300_fafec42a0d02/seed_3/triangles.json,"{""boltzmann_temperature"": 1.0, ""crossover_method"": ""uniform"", ""crossover_rate"": 0.9, ""extra"": {}, ""min_error"": null, ""mutation_method"": ""gene"", ""mutation_rate"": 0.05, ""n_generations"": 300, ""n_triangles"": 50, ""population_size"": 30, ""random_seed"": 3, ""selection_method"": ""elite"", ""survival_strategy"": ""additive"", ""target_image_path"": ""/Users/hannahkalager/72.27-Delivery-2/data/flag_100.png"", ""tournament_probability"": 0.75, ""tournament_size"": 3}"
elite_uniform_gene_t50_p30_g300_fafec42a0d02,4,0.054492762502428765,0.9483232465502074,0.054492762502428765,296,300,4.73235166700033,4.198616708992631,maximum generations reached,/Users/hannahkalager/72.27-Delivery-2/results/pilot_argentina_100/elite_uniform_gene_t50_p30_g300_fafec42a0d02/seed_4/triangles.json,"{""boltzmann_temperature"": 1.0, ""crossover_method"": ""uniform"", ""crossover_rate"": 0.9, ""extra"": {}, ""min_error"": null, ""mutation_method"": ""gene"", ""mutation_rate"": 0.05, ""n_generations"": 300, ""n_triangles"": 50, ""population_size"": 30, ""random_seed"": 4, ""selection_method"": ""elite"", ""survival_strategy"": ""additive"", ""target_image_path"": ""/Users/hannahkalager/72.27-Delivery-2/data/flag_100.png"", ""tournament_probability"": 0.75, ""tournament_size"": 3}"
elite_uniform_gene_t50_p30_g300_fafec42a0d02,5,0.041330514731720225,0.9603098976290267,0.041330514731720225,295,300,4.928674792012316,4.359142500004964,maximum generations reached,/Users/hannahkalager/72.27-Delivery-2/results/pilot_argentina_100/elite_uniform_gene_t50_p30_g300_fafec42a0d02/seed_5/triangles.json,"{""boltzmann_temperature"": 1.0, ""crossover_method"": ""uniform"", ""crossover_rate"": 0.9, ""extra"": {}, ""min_error"": null, ""mutation_method"": ""gene"", ""mutation_rate"": 0.05, ""n_generations"": 300, ""n_triangles"": 50, ""population_size"": 30, ""random_seed"": 5, ""selection_method"": ""elite"", ""survival_strategy"": ""additive"", ""target_image_path"": ""/Users/hannahkalager/72.27-Delivery-2/data/flag_100.png"", ""tournament_probability"": 0.75, ""tournament_size"": 3}"
elite_one_point_gene_t20_p30_g300_653808404454,1,0.04929202085219497,0.9530235436154734,0.04929202085219497,300,300,2.8903584999934537,2.355682749999687,maximum generations reached,/Users/hannahkalager/72.27-Delivery-2/results/pilot_argentina_100/elite_one_point_gene_t20_p30_g300_653808404454/seed_1/triangles.json,"{""boltzmann_temperature"": 1.0, ""crossover_method"": ""one_point"", ""crossover_rate"": 0.9, ""extra"": {}, ""min_error"": null, ""mutation_method"": ""gene"", ""mutation_rate"": 0.05, ""n_generations"": 300, ""n_triangles"": 20, ""population_size"": 30, ""random_seed"": 1, ""selection_method"": ""elite"", ""survival_strategy"": ""additive"", ""target_image_path"": ""/Users/hannahkalager/72.27-Delivery-2/data/flag_100.png"", ""tournament_probability"": 0.75, ""tournament_size"": 3}"
elite_one_point_gene_t20_p30_g300_653808404454,2,0.05523427052457078,0.9476568643879306,0.05523427052457078,300,300,2.816110291998484,2.2717890409985557,maximum generations reached,/Users/hannahkalager/72.27-Delivery-2/results/pilot_argentina_100/elite_one_point_gene_t20_p30_g300_653808404454/seed_2/triangles.json,"{""boltzmann_temperature"": 1.0, ""crossover_method"": ""one_point"", ""crossover_rate"": 0.9, ""extra"": {}, ""min_error"": null, ""mutation_method"": ""gene"", ""mutation_rate"": 0.05, ""n_generations"": 300, ""n_triangles"": 20, ""population_size"": 30, ""random_seed"": 2, ""selection_method"": ""elite"", ""survival_strategy"": ""additive"", ""target_image_path"": ""/Users/hannahkalager/72.27-Delivery-2/data/flag_100.png"", ""tournament_probability"": 0.75, ""tournament_size"": 3}"
elite_one_point_gene_t20_p30_g300_653808404454,3,0.04537464581447169,0.9565948476021059,0.04537464581447169,300,300,2.8036473329993896,2.266024541997467,maximum generations reached,/Users/hannahkalager/72.27-Delivery-2/results/pilot_argentina_100/elite_one_point_gene_t20_p30_g300_653808404454/seed_3/triangles.json,"{""boltzmann_temperature"": 1.0, ""crossover_method"": ""one_point"", ""crossover_rate"": 0.9, ""extra"": {}, ""min_error"": null, ""mutation_method"": ""gene"", ""mutation_rate"": 0.05, ""n_generations"": 300, ""n_triangles"": 20, ""population_size"": 30, ""random_seed"": 3, ""selection_method"": ""elite"", ""survival_strategy"": ""additive"", ""target_image_path"": ""/Users/hannahkalager/72.27-Delivery-2/data/flag_100.png"", ""tournament_probability"": 0.75, ""tournament_size"": 3}"
elite_one_point_gene_t20_p30_g300_653808404454,4,0.058524248324672484,0.9447114712607682,0.058524248324672484,298,300,2.9323810409987345,2.366961000006995,maximum generations reached,/Users/hannahkalager/72.27-Delivery-2/results/pilot_argentina_100/elite_one_point_gene_t20_p30_g300_653808404454/seed_4/triangles.json,"{""boltzmann_temperature"": 1.0, ""crossover_method"": ""one_point"", ""crossover_rate"": 0.9, ""extra"": {}, ""min_error"": null, ""mutation_method"": ""gene"", ""mutation_rate"": 0.05, ""n_generations"": 300, ""n_triangles"": 20, ""population_size"": 30, ""random_seed"": 4, ""selection_method"": ""elite"", ""survival_strategy"": ""additive"", ""target_image_path"": ""/Users/hannahkalager/72.27-Delivery-2/data/flag_100.png"", ""tournament_probability"": 0.75, ""tournament_size"": 3}"
elite_one_point_gene_t20_p30_g300_653808404454,5,0.0390788141864378,0.9623909046619961,0.0390788141864378,300,300,2.800476374992286,2.2571422919863835,maximum generations reached,/Users/hannahkalager/72.27-Delivery-2/results/pilot_argentina_100/elite_one_point_gene_t20_p30_g300_653808404454/seed_5/triangles.json,"{""boltzmann_temperature"": 1.0, ""crossover_method"": ""one_point"", ""crossover_rate"": 0.9, ""extra"": {}, ""min_error"": null, ""mutation_method"": ""gene"", ""mutation_rate"": 0.05, ""n_generations"": 300, ""n_triangles"": 20, ""population_size"": 30, ""random_seed"": 5, ""selection_method"": ""elite"", ""survival_strategy"": ""additive"", ""target_image_path"": ""/Users/hannahkalager/72.27-Delivery-2/data/flag_100.png"", ""tournament_probability"": 0.75, ""tournament_size"": 3}"
elite_one_point_gene_t100_p30_g300_58134c689ba0,1,0.061426250449578945,0.9421285742428538,0.061426250449578945,297,300,8.892794125000364,8.319569582992699,maximum generations reached,/Users/hannahkalager/72.27-Delivery-2/results/pilot_argentina_100/elite_one_point_gene_t100_p30_g300_58134c689ba0/seed_1/triangles.json,"{""boltzmann_temperature"": 1.0, ""crossover_method"": ""one_point"", ""crossover_rate"": 0.9, ""extra"": {}, ""min_error"": null, ""mutation_method"": ""gene"", ""mutation_rate"": 0.05, ""n_generations"": 300, ""n_triangles"": 100, ""population_size"": 30, ""random_seed"": 1, ""selection_method"": ""elite"", ""survival_strategy"": ""additive"", ""target_image_path"": ""/Users/hannahkalager/72.27-Delivery-2/data/flag_100.png"", ""tournament_probability"": 0.75, ""tournament_size"": 3}"
elite_one_point_gene_t100_p30_g300_58134c689ba0,2,0.07320969767624529,0.9317843494754458,0.07320969767624529,300,300,8.076531458005775,7.529584707997856,maximum generations reached,/Users/hannahkalager/72.27-Delivery-2/results/pilot_argentina_100/elite_one_point_gene_t100_p30_g300_58134c689ba0/seed_2/triangles.json,"{""boltzmann_temperature"": 1.0, ""crossover_method"": ""one_point"", ""crossover_rate"": 0.9, ""extra"": {}, ""min_error"": null, ""mutation_method"": ""gene"", ""mutation_rate"": 0.05, ""n_generations"": 300, ""n_triangles"": 100, ""population_size"": 30, ""random_seed"": 2, ""selection_method"": ""elite"", ""survival_strategy"": ""additive"", ""target_image_path"": ""/Users/hannahkalager/72.27-Delivery-2/data/flag_100.png"", ""tournament_probability"": 0.75, ""tournament_size"": 3}"
elite_one_point_gene_t100_p30_g300_58134c689ba0,3,0.06035255918939366,0.9430825543199224,0.06035255918939366,300,300,8.011855834003654,7.462135334004415,maximum generations reached,/Users/hannahkalager/72.27-Delivery-2/results/pilot_argentina_100/elite_one_point_gene_t100_p30_g300_58134c689ba0/seed_3/triangles.json,"{""boltzmann_temperature"": 1.0, ""crossover_method"": ""one_point"", ""crossover_rate"": 0.9, ""extra"": {}, ""min_error"": null, ""mutation_method"": ""gene"", ""mutation_rate"": 0.05, ""n_generations"": 300, ""n_triangles"": 100, ""population_size"": 30, ""random_seed"": 3, ""selection_method"": ""elite"", ""survival_strategy"": ""additive"", ""target_image_path"": ""/Users/hannahkalager/72.27-Delivery-2/data/flag_100.png"", ""tournament_probability"": 0.75, ""tournament_size"": 3}"
elite_one_point_gene_t100_p30_g300_58134c689ba0,4,0.06063097402570558,0.9428349958557442,0.06063097402570558,300,300,7.9952784159977455,7.441698750000796,maximum generations reached,/Users/hannahkalager/72.27-Delivery-2/results/pilot_argentina_100/elite_one_point_gene_t100_p30_g300_58134c689ba0/seed_4/triangles.json,"{""boltzmann_temperature"": 1.0, ""crossover_method"": ""one_point"", ""crossover_rate"": 0.9, ""extra"": {}, ""min_error"": null, ""mutation_method"": ""gene"", ""mutation_rate"": 0.05, ""n_generations"": 300, ""n_triangles"": 100, ""population_size"": 30, ""random_seed"": 4, ""selection_method"": ""elite"", ""survival_strategy"": ""additive"", ""target_image_path"": ""/Users/hannahkalager/72.27-Delivery-2/data/flag_100.png"", ""tournament_probability"": 0.75, ""tournament_size"": 3}"
